id,adcode,country,province,city,district,city_sname,lat,lng,UnrealX,UnrealY,
332,220881,中国,吉林省,白城市,洮南市,,45.33559,122.78635,,,
333,220822,中国,吉林省,白城市,通榆县,,44.81296,123.08831,,,
334,220821,中国,吉林省,白城市,镇赉县,,45.84825,123.19987,,,
335,220600,中国,吉林省,白山市,,白山,41.9,126.43,174690,-72690,
336,220681,中国,吉林省,白山市,临江市,,41.81193,126.91798,,,
337,220621,中国,吉林省,白山市,抚松县,,42.34202,127.28036,,,
338,220605,中国,吉林省,白山市,江源区,,42.05665,126.59088,,,
339,220602,中国,吉林省,白山市,浑江区,,41.94507,126.417,,,
340,220623,中国,吉林省,白山市,长白朝鲜族自治县,,41.41997,128.2005,,,
341,220622,中国,吉林省,白山市,靖宇县,,42.38872,126.81329,,,
342,220400,中国,吉林省,辽源市,,辽源,42.9,125.13,162530,-81750,
343,220421,中国,吉林省,辽源市,东丰县,,42.67704,125.53056,,,
344,220422,中国,吉林省,辽源市,东辽县,,42.92636,124.99162,,,
345,220403,中国,吉林省,辽源市,西安区,,42.92689,125.14922,,,
346,220402,中国,吉林省,辽源市,龙山区,,42.9015,125.13682,,,
347,220500,中国,吉林省,通化市,,通化,41.68,125.75,170640,-69930,
348,220502,中国,吉林省,通化市,东昌区,,41.7285,125.95513,,,
349,220503,中国,吉林省,通化市,二道江区,,41.7742,126.04262,,,
350,220524,中国,吉林省,通化市,柳河县,,42.2847,125.74478,,,
351,220581,中国,吉林省,通化市,梅河口市,,42.53873,125.7121,,,
352,220523,中国,吉林省,通化市,辉南县,,42.68499,126.04687,,,
353,220521,中国,吉林省,通化市,通化县,,41.67929,125.7594,,,
354,220582,中国,吉林省,通化市,集安市,,41.12622,126.19269,,,
355,220100,中国,吉林省,长春市,,长春,43.865,125.34,162450,-92350,
356,220181,中国,吉林省,长春市,九台市,,44.15174,125.83949,,,
357,220105,中国,吉林省,长春市,二道区,,43.86497,125.37427,,,
358,220122,中国,吉林省,长春市,农安县,,44.43195,125.18512,,,
359,220102,中国,吉林省,长春市,南关区,,43.86414,125.35043,,,
360,220112,中国,吉林省,长春市,双阳区,,43.52503,125.66464,,,
361,220103,中国,吉林省,长春市,宽城区,,43.94288,125.32615,,,
362,220183,中国,吉林省,长春市,德惠市,,44.53709,125.70558,,,
363,220104,中国,吉林省,长春市,朝阳区,,43.83327,125.28845,,,
364,220182,中国,吉林省,长春市,榆树市,,44.83989,126.533,,,
365,220106,中国,吉林省,长春市,绿园区,,43.88041,125.25606,,,
366,510000,中国,四川省,,,,30.577543147015334,104.07346654728391,,,
367,511100,中国,四川省,乐山市,,乐山,29.5671,103.7333,-8707,68659,
368,511112,中国,四川省,乐山市,五通桥区,,29.40726,103.81846,,,
369,511124,中国,四川省,乐山市,井研县,,29.65305,104.06482,,,
370,511126,中国,四川省,乐山市,夹江县,,29.73753,103.57156,,,
371,511181,中国,四川省,乐山市,峨眉山市,,29.60125,103.48447,,,
372,511132,中国,四川省,乐山市,峨边彝族自治县,,29.23047,103.26202,,,
373,511102,中国,四川省,乐山市,市中区,,29.55544,103.7612,,,
374,511129,中国,四川省,乐山市,沐川县,,28.95673,103.90241,,,
375,511111,中国,四川省,乐山市,沙湾区,,29.41306,103.55027,,,
376,511123,中国,四川省,乐山市,犍为县,,29.20828,103.94931,,,
377,511113,中国,四川省,乐山市,金口河区,,29.24447,103.07879,,,
378,511133,中国,四川省,乐山市,马边彝族自治县,,28.83557,103.54635,,,
379,511000,中国,四川省,内江市,,内江,29.5804,105.05,3673,69519,
380,511011,中国,四川省,内江市,东兴区,,29.59346,105.07459,,,
381,511024,中国,四川省,内江市,威远县,,29.52742,104.66885,,,
382,511002,中国,四川省,内江市,市中区,,29.58698,105.06776,,,
383,511025,中国,四川省,内江市,资中县,,29.76416,104.85212,,,
384,511028,中国,四川省,内江市,隆昌县,,29.33948,105.28773,,,
385,513400,中国,四川省,凉山彝族自治州,,凉山,27.88164,102.26746,-22587,86449,
386,513426,中国,四川省,凉山彝族自治州,会东县,,26.6346,102.57817,,,
387,513425,中国,四川省,凉山彝族自治州,会理县,,26.65527,102.24457,,,
388,513433,中国,四川省,凉山彝族自治州,冕宁县,,28.55018,102.17678,,,
389,513432,中国,四川省,凉山彝族自治州,喜德县,,28.30666,102.41231,,,
390,513427,中国,四川省,凉山彝族自治州,宁南县,,27.06667,102.76052,,,
391,513429,中国,四川省,凉山彝族自治州,布拖县,,27.70622,102.81149,,,
392,513424,中国,四川省,凉山彝族自治州,德昌县,,27.40289,102.17559,,,
393,513431,中国,四川省,凉山彝族自治州,昭觉县,,28.01425,102.84265,,,
394,513428,中国,四川省,凉山彝族自治州,普格县,,27.3765,102.54092,,,
395,513422,中国,四川省,凉山彝族自治州,木里藏族自治县,,27.92859,101.28048,,,
396,513435,中国,四川省,凉山彝族自治州,甘洛县,,28.95873,102.77033,,,
397,513423,中国,四川省,凉山彝族自治州,盐源县,,27.42241,101.50919,,,
398,513436,中国,四川省,凉山彝族自治州,美姑县,,28.32885,103.13229,,,
399,513401,中国,四川省,凉山彝族自治州,西昌市,,27.89449,102.26305,,,
400,513434,中国,四川省,凉山彝族自治州,越西县,,28.63999,102.5075,,,
401,513430,中国,四川省,凉山彝族自治州,金阳县,,27.69654,103.24903,,,
402,513437,中国,四川省,凉山彝族自治州,雷波县,,28.26272,103.5715,,,
403,511300,中国,四川省,南充市,,南充,30.7804,106.13,12933,55829,
404,511324,中国,四川省,南充市,仪陇县,,31.26998,106.3033,,,
405,511321,中国,四川省,南充市,南部县,,31.35316,106.06734,,,
406,511304,中国,四川省,南充市,嘉陵区,,30.75874,106.07176,,,
407,511322,中国,四川省,南充市,营山县,,31.0767,106.56553,,,
408,511323,中国,四川省,南充市,蓬安县,,31.0286,106.4123,,,
409,511325,中国,四川省,南充市,西充县,,30.99526,105.90086,,,
410,511381,中国,四川省,南充市,阆中市,,31.55837,106.00499,,,
411,511302,中国,四川省,南充市,顺庆区,,30.79653,106.09224,,,
412,511303,中国,四川省,南充市,高坪区,,30.78154,106.11877,,,
413,511500,中国,四川省,宜宾市,,宜宾,28.77,104.57,-870,78034,
414,511528,中国,四川省,宜宾市,兴文县,,28.30361,105.23646,,,
415,511522,中国,四川省,宜宾市,南溪区,,28.84548,104.96953,,,
416,511521,中国,四川省,宜宾市,宜宾县,,28.68998,104.53316,,,
417,511529,中国,四川省,宜宾市,屏山县,,28.65312,104.15125,,,
418,511523,中国,四川省,宜宾市,江安县,,28.72389,105.06688,,,
419,511526,中国,四川省,宜宾市,珙县,,28.43885,104.70878,,,
420,511527,中国,四川省,宜宾市,筠连县,,28.16418,104.51185,,,
421,511502,中国,四川省,宜宾市,翠屏区,,28.76593,104.61947,,,
422,511524,中国,四川省,宜宾市,长宁县,,28.58227,104.9211,,,
423,511525,中国,四川省,宜宾市,高县,,28.43622,104.5176,,,
424,511900,中国,四川省,巴中市,,巴中,31.85131,106.76897,18593,45269,
425,511922,中国,四川省,巴中市,南江县,,32.34645,106.82907,,,
426,511902,中国,四川省,巴中市,巴州区,,31.85131,106.76897,,,
427,511923,中国,四川省,巴中市,平昌县,,31.56054,107.10358,,,
428,511903,中国,四川省,巴中市,恩阳区,,31.78956,106.63602,,,
429,511921,中国,四川省,巴中市,通江县,,31.9118,107.24493,,,
430,510800,中国,四川省,广元市,,广元,32.43,105.87,10913,38989,
431,510811,中国,四川省,广元市,元坝区,,32.64409,105.89034,,,
432,510802,中国,四川省,广元市,利州区,,32.43396,105.84559,,,
433,510823,中国,四川省,广元市,剑阁县,,32.28849,105.52526,,,
434,510821,中国,四川省,广元市,旺苍县,,32.2291,106.28974,,,
435,510812,中国,四川省,广元市,朝天区,,32.64409,105.89034,,,
436,510824,中国,四川省,广元市,苍溪县,,31.73244,105.93442,,,
437,510822,中国,四川省,广元市,青川县,,32.5841,105.23822,,,
438,511600,中国,四川省,广安市,,广安,30.47392,106.64188,17563,59409,
439,511603,中国,四川省,广安市,前锋区,,30.49592,106.89125,,,
440,511681,中国,四川省,广安市,华蓥市,,30.39001,106.78298,,,
441,511621,中国,四川省,广安市,岳池县,,30.53795,106.43988,,,
442,511602,中国,四川省,广安市,广安区,,30.47392,106.64188,,,
443,511622,中国,四川省,广安市,武胜县,,30.34935,106.29597,,,
444,511623,中国,四川省,广安市,邻水县,,30.33458,106.93048,,,
445,510600,中国,四川省,德阳市,,德阳,31.1333,104.4,-2747,52399,
446,510623,中国,四川省,德阳市,中江县,,31.03304,104.67872,,,
447,510682,中国,四川省,德阳市,什邡市,,31.12736,104.16694,,,
448,510681,中国,四川省,德阳市,广汉市,,30.97706,104.28249,,,
449,510603,中国,四川省,德阳市,旌阳区,,31.14263,104.41702,,,
450,510683,中国,四川省,德阳市,绵竹市,,31.33776,104.22083,,,
451,510626,中国,四川省,德阳市,罗江县,,31.31681,104.51021,,,
452,510100,中国,四川省,成都市,,成都,30.65984,104.10194,-5197,57169,
453,510122,中国,四川省,成都市,双流县,,30.57447,103.92377,,,
454,510129,中国,四川省,成都市,大邑县,,30.58759,103.52071,,,
455,510184,中国,四川省,成都市,崇州市,,30.63021,103.67289,,,
456,510182,中国,四川省,成都市,彭州市,,30.99018,103.95811,,,
457,510108,中国,四川省,成都市,成华区,,30.65984,104.10194,,,
458,510132,中国,四川省,成都市,新津县,,30.41026,103.81165,,,
459,510114,中国,四川省,成都市,新都区,,30.82404,104.15801,,,
460,510107,中国,四川省,成都市,武侯区,,30.64242,104.04311,,,
461,510115,中国,四川省,成都市,温江区,,30.68144,103.8559,,,
462,510131,中国,四川省,成都市,蒲江县,,30.19676,103.50628,,,
463,510183,中国,四川省,成都市,邛崃市,,30.41032,103.46436,,,
464,510124,中国,四川省,成都市,郫县,,30.79589,103.90256,,,
465,510181,中国,四川省,成都市,都江堰市,,30.98837,103.64662,,,
466,510121,中国,四川省,成都市,金堂县,,30.86203,104.41205,,,
467,510106,中国,四川省,成都市,金牛区,,30.69015,104.05293,,,
468,510104,中国,四川省,成都市,锦江区,,30.65618,104.08329,,,
469,510113,中国,四川省,成都市,青白江区,,30.87849,104.25122,,,
470,510105,中国,四川省,成都市,青羊区,,30.67485,104.06291,,,
471,510112,中国,四川省,成都市,龙泉驿区,,30.55663,104.27471,,,
472,510400,中国,四川省,攀枝花市,,攀枝花,26.55,101.73,-28667,100749,
473,510402,中国,四川省,攀枝花市,东区,,26.54639,101.70413,,,
474,510411,中国,四川省,攀枝花市,仁和区,,26.49778,101.73866,,,
475,510422,中国,四川省,攀枝花市,盐边县,,26.68265,101.85393,,,
476,510421,中国,四川省,攀枝花市,米易县,,26.89067,102.11024,,,
477,510403,中国,四川省,攀枝花市,西区,,26.59757,101.63064,,,
478,510500,中国,四川省,泸州市,,泸州,28.87875,105.43501,7343,76749,
479,510524,中国,四川省,泸州市,叙永县,,28.15588,105.44475,,,
480,510525,中国,四川省,泸州市,古蔺县,,28.03884,105.81239,,,
481,510522,中国,四川省,泸州市,合江县,,28.81147,105.83135,,,
482,510502,中国,四川省,泸州市,江阳区,,28.87875,105.43501,,,
483,510521,中国,四川省,泸州市,泸县,,29.1516,105.38185,,,
484,510503,中国,四川省,泸州市,纳溪区,,28.77313,105.37131,,,
485,510504,中国,四川省,泸州市,龙马潭区,,28.91318,105.43779,,,
486,513300,中国,四川省,甘孜藏族自治州,,甘孜,30.049026,101.963423,-24517,63559,
487,513323,中国,四川省,甘孜藏族自治州,丹巴县,,30.87868,101.89077,,,
488,513324,中国,四川省,甘孜藏族自治州,九龙县,,29.00019,101.50729,,,
489,513336,中国,四川省,甘孜藏族自治州,乡城县,,28.93118,99.79842,,,
490,513335,中国,四川省,甘孜藏族自治州,巴塘县,,30.00537,99.1105,,,
491,513321,中国,四川省,甘孜藏族自治州,康定县,,30.05441,101.96308,,,
492,513338,中国,四川省,甘孜藏族自治州,得荣县,,28.71307,99.28639,,,
493,513330,中国,四川省,甘孜藏族自治州,德格县,,31.80612,98.58088,,,
494,513329,中国,四川省,甘孜藏族自治州,新龙县,,30.93932,100.31152,,,
495,513322,中国,四川省,甘孜藏族自治州,泸定县,,29.91412,102.23471,,,
496,513327,中国,四川省,甘孜藏族自治州,炉霍县,,31.39005,100.67703,,,
497,513334,中国,四川省,甘孜藏族自治州,理塘县,,29.99603,100.26963,,,
498,513328,中国,四川省,甘孜藏族自治州,甘孜县,,31.623,99.99266,,,
499,513331,中国,四川省,甘孜藏族自治州,白玉县,,31.21014,98.82418,,,
500,513332,中国,四川省,甘孜藏族自治州,石渠县,,32.97834,98.10294,,,
501,513337,中国,四川省,甘孜藏族自治州,稻城县,,29.03704,100.29829,,,
502,513333,中国,四川省,甘孜藏族自治州,色达县,,32.26814,100.33264,,,
503,513326,中国,四川省,甘孜藏族自治州,道孚县,,30.97936,101.12508,,,
504,513325,中国,四川省,甘孜藏族自治州,雅江县,,30.03145,101.01426,,,
505,511400,中国,四川省,眉山市,,眉山,30.04228,103.83211,-7977,63939,
506,511402,中国,四川省,眉山市,东坡区,,30.04228,103.83211,,,
507,511424,中国,四川省,眉山市,丹棱县,,30.01453,103.51284,,,
508,511421,中国,四川省,眉山市,仁寿县,,29.99572,104.13407,,,
509,511422,中国,四川省,眉山市,彭山县,,30.19299,103.87283,,,
510,511423,中国,四川省,眉山市,洪雅县,,29.90496,103.37288,,,
511,511425,中国,四川省,眉山市,青神县,,29.8315,103.84656,,,
512,510700,中国,四川省,绵阳市,,绵阳,31.53474,104.56756,453,49299,
513,510722,中国,四川省,绵阳市,三台县,,31.09563,105.09459,,,
514,510726,中国,四川省,绵阳市,北川羌族自治县,,31.89148,104.30755,,,
515,510724,中国,四川省,绵阳市,安县,,31.53474,104.56756,,,
516,510727,中国,四川省,绵阳市,平武县,,32.40858,104.52904,,,
517,510725,中国,四川省,绵阳市,梓潼县,,31.63529,105.16118,,,
518,510781,中国,四川省,绵阳市,江油市,,31.75691,104.72458,,,
519,510703,中国,四川省,绵阳市,涪城区,,31.45498,104.75708,,,
520,510704,中国,四川省,绵阳市,游仙区,,31.47367,104.7667,,,
521,510723,中国,四川省,绵阳市,盐亭县,,31.20819,105.38996,,,
522,510300,中国,四川省,自贡市,,自贡,29.4,104.78,1305,71540,
523,510304,中国,四川省,自贡市,大安区,,29.36371,104.7739,,,
524,510322,中国,四川省,自贡市,富顺县,,29.18021,104.97512,,,
525,510311,中国,四川省,自贡市,沿滩区,,29.27234,104.87423,,,
526,510302,中国,四川省,自贡市,自流井区,,29.3374,104.77728,,,
527,510321,中国,四川省,自贡市,荣县,,29.4445,104.41766,,,
528,510303,中国,四川省,自贡市,贡井区,,29.34576,104.71526,,,
529,512000,中国,四川省,资阳市,,资阳,30.11758,104.6522,-577,63309,
530,512022,中国,四川省,资阳市,乐至县,,30.2759,105.02133,,,
531,512021,中国,四川省,资阳市,安岳县,,30.09733,105.33537,,,
532,512081,中国,四川省,资阳市,简阳市,,30.41133,104.54733,,,
533,512002,中国,四川省,资阳市,雁江区,,30.11758,104.6522,,,
534,511700,中国,四川省,达州市,,达州,31.19603,107.51177,25753,51969,
535,511781,中国,四川省,达州市,万源市,,32.08197,108.03446,,,
536,511724,中国,四川省,达州市,大竹县,,30.73607,107.20441,,,
537,511722,中国,四川省,达州市,宣汉县,,31.35386,107.7271,,,
538,511723,中国,四川省,达州市,开江县,,31.08316,107.86852,,,
539,511725,中国,四川省,达州市,渠县,,30.83664,106.97299,,,
540,511703,中国,四川省,达州市,达川区,,31.19603,107.51177,,,
541,511702,中国,四川省,达州市,通川区,,31.21473,107.50455,,,
542,510900,中国,四川省,遂宁市,,遂宁,30.5333,105.5333,7883,59409,
543,510923,中国,四川省,遂宁市,大英县,,30.5945,105.23649,,,
544,510904,中国,四川省,遂宁市,安居区,,30.35541,105.45636,,,
545,510922,中国,四川省,遂宁市,射洪县,,30.87113,105.38836,,,
546,510903,中国,四川省,遂宁市,船山区,,30.52552,105.56821,,,
547,510921,中国,四川省,遂宁市,蓬溪县,,30.75778,105.70756,,,
548,513200,中国,四川省,阿坝藏族羌族自治州,,阿坝州,31.8994,102.22477,-20977,43779,
549,513225,中国,四川省,阿坝藏族羌族自治州,九寨沟县,,33.26142,104.23567,,,
550,513230,中国,四川省,阿坝藏族羌族自治州,壤塘县,,32.26545,100.97861,,,
551,513227,中国,四川省,阿坝藏族羌族自治州,小金县,,30.99918,102.3644,,,
552,513224,中国,四川省,阿坝藏族羌族自治州,松潘县,,32.63813,103.59893,,,
553,513221,中国,四川省,阿坝藏族羌族自治州,汶川县,,31.47686,103.5903,,,
554,513222,中国,四川省,阿坝藏族羌族自治州,理县,,31.43659,103.167,,,
555,513233,中国,四川省,阿坝藏族羌族自治州,红原县,,32.79087,102.54438,,,
556,513232,中国,四川省,阿坝藏族羌族自治州,若尔盖县,,33.57586,102.96187,,,
557,513223,中国,四川省,阿坝藏族羌族自治州,茂县,,31.68163,103.85334,,,
558,513226,中国,四川省,阿坝藏族羌族自治州,金川县,,31.47597,102.06325,,,
559,513231,中国,四川省,阿坝藏族羌族自治州,阿坝县,,32.90245,101.70634,,,
560,513229,中国,四川省,阿坝藏族羌族自治州,马尔康县,,31.90585,102.20644,,,
561,513228,中国,四川省,阿坝藏族羌族自治州,黑水县,,32.06179,102.99021,,,
